NAMES,,SUB-NAMES,,dcterms:spatial,,dcterms:date,,Audio,,3D Artifact,3D Artifact Citation,,art:url. (USC),Image File Name (USC),art:url. (UA),,Image File Name UA,,,,,Text
FN-73A,,FN-73A2,,"41.047867, 28.908268",,,,https://soundcloud.com/decodingdiaspora/fan-ep-73,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-73a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-73A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-73a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-73A.jpg,,,,,"Count Pushkin Russian field-marshal and brother of Pushkin, Russia’s foremost poet. The Pushkin family on both its white and Negro side was one of the foremost in Europe. Count Pushkin’s great grandfather, Abraham Hannibal, was a Negro slave presented to Peter the Great. He later rose to be tutor to the heir to the throne and Commander-in-Chief of the Russian army. The family of the Negro side has married into some of the leading royal families of Europe.?"
FN-73C,,FN-73C2,,"30.033333, 31.423334",,,,https://soundcloud.com/decodingdiaspora/fan-ep-73,,"boris3dstudio. November 22, 2019. “Kapala Carved skull.” UltiMaker Thingiverse. https://www.thingiverse.com/thing:3993204 Used Under CC By 4.0 Deed.",https://www.thingiverse.com/thing:3993204,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-73c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-73C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-73c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-73C.jpg,,,,,"Primitive Negroes from Prehistoric times whether in Africa or the Islands of the Pacific, have always shown a high degree of artistic skill. The carvings on this Negrito or Little Negro, was done by a “wile man” of Borneo, untouched by civilization. (From drawing made from original skull)?"
FN-73C,,FN-73C3,,"21.315603, -157.858093",,,,https://soundcloud.com/decodingdiaspora/fan-ep-73,,"boris3dstudio. November 22, 2019. “Kapala Carved skull.” UltiMaker Thingiverse. https://www.thingiverse.com/thing:3993204 Used Under CC By 4.0 Deed.",https://www.thingiverse.com/thing:3993204,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-73c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-73C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-73c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-73C.jpg,,,,,"Primitive Negroes from Prehistoric times whether in Africa or the Islands of the Pacific, have always shown a high degree of artistic skill. The carvings on this Negrito or Little Negro, was done by a “wile man” of Borneo, untouched by civilization. (From drawing made from original skull)?"
FN-73C,,FN-73C4,,"6.465422, 3.466448",,,,https://soundcloud.com/decodingdiaspora/fan-ep-73,,"boris3dstudio. November 22, 2019. “Kapala Carved skull.” UltiMaker Thingiverse. https://www.thingiverse.com/thing:3993204 Used Under CC By 4.0 Deed.",https://www.thingiverse.com/thing:3993204,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-73c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-73C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-73c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-73C.jpg,,,,,"Primitive Negroes from Prehistoric times whether in Africa or the Islands of the Pacific, have always shown a high degree of artistic skill. The carvings on this Negrito or Little Negro, was done by a “wile man” of Borneo, untouched by civilization. (From drawing made from original skull)?"
FN-73D,,FN-73D8,,"-18.665695, 35.5395619999999",,,,https://soundcloud.com/decodingdiaspora/fan-ep-73,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-73d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-73D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-73d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-73D.jpg,,,,,"Chopi Ngodo Drummer Of Portuguese, East Africa. The Chopi are said to be the most musical of all the African peoples.?"
FN-73D,,FN-73D9,,"33.752491, 78.678243",,100-1BCE,,https://soundcloud.com/decodingdiaspora/fan-ep-73,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-73d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-73D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-73d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-73D.jpg,,,,,"Chopi Ngodo Drummer Of Portuguese, East Africa. The Chopi are said to be the most musical of all the African peoples.?"
FN-74A,,FN-74A2,,"36.737232, 3.086472",,,,https://soundcloud.com/decodingdiaspora/fan-ep-74,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-74a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-74A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-74a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-74A.jpg,,,,,"Hartania Woman Of the Hoggar, Southern Algeria, Sahara, Africa, wearing symbols of her Islamic faith. People from this region have had a powerful influence on civilization to the North from most ancient times including ancient Rome, Spain and Portugal under the Moors. Rock drawings of high artistry, said to be thousands of years older than even Egypt, have been found in the Hoggar, portraying Negro Types. (From original in the Musee De L’Homme, Paris)?"
FN-74A,,FN-74A4,,"41.89193, 12.56133",,,,https://soundcloud.com/decodingdiaspora/fan-ep-74,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-74a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-74A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-74a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-74A.jpg,,,,,"Hartania Woman Of the Hoggar, Southern Algeria, Sahara, Africa, wearing symbols of her Islamic faith. People from this region have had a powerful influence on civilization to the North from most ancient times including ancient Rome, Spain and Portugal under the Moors. Rock drawings of high artistry, said to be thousands of years older than even Egypt, have been found in the Hoggar, portraying Negro Types. (From original in the Musee De L’Homme, Paris)?"
FN-74A,,FN-74A5,,"40.416775, -3.75379",,,,https://soundcloud.com/decodingdiaspora/fan-ep-74,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-74a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-74A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-74a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-74A.jpg,,,,,"Hartania Woman Of the Hoggar, Southern Algeria, Sahara, Africa, wearing symbols of her Islamic faith. People from this region have had a powerful influence on civilization to the North from most ancient times including ancient Rome, Spain and Portugal under the Moors. Rock drawings of high artistry, said to be thousands of years older than even Egypt, have been found in the Hoggar, portraying Negro Types. (From original in the Musee De L’Homme, Paris)?"
FN-74A,,FN-74A6,,"38.736946, -9.142685",,,,https://soundcloud.com/decodingdiaspora/fan-ep-74,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-74a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-74A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-74a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-74A.jpg,,,,,"Hartania Woman Of the Hoggar, Southern Algeria, Sahara, Africa, wearing symbols of her Islamic faith. People from this region have had a powerful influence on civilization to the North from most ancient times including ancient Rome, Spain and Portugal under the Moors. Rock drawings of high artistry, said to be thousands of years older than even Egypt, have been found in the Hoggar, portraying Negro Types. (From original in the Musee De L’Homme, Paris)?"
FN-74A,,FN-74A7,,"30.033333, 31.293332",,,,https://soundcloud.com/decodingdiaspora/fan-ep-74,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-74a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-74A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-74a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-74A.jpg,,,,,"Hartania Woman Of the Hoggar, Southern Algeria, Sahara, Africa, wearing symbols of her Islamic faith. People from this region have had a powerful influence on civilization to the North from most ancient times including ancient Rome, Spain and Portugal under the Moors. Rock drawings of high artistry, said to be thousands of years older than even Egypt, have been found in the Hoggar, portraying Negro Types. (From original in the Musee De L’Homme, Paris)?"
FN-74C,,FN-74C2,,"30.73918, -88.080482",,1808-1937,,https://soundcloud.com/decodingdiaspora/fan-ep-74,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-74c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-74C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-74c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-74C.jpg,,,,,"Cudjo Lewis Of Mobile, Alabama, was the last known survivor of the last cargo of slaves brought from Africa. Interviewed in 1937, he told of the life of his people, his capture, the terrible sea-voyage and what he thought of America. Though slave-trade was abolished in 1808, many Africans continued to be smuggled in until 1861, chiefly by New York ship-owners. ?"
FN-74C,,FN-74C3,,"30.033333, 31.433334",,1861,,https://soundcloud.com/decodingdiaspora/fan-ep-74,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-74c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-74C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-74c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-74C.jpg,,,,,"Cudjo Lewis Of Mobile, Alabama, was the last known survivor of the last cargo of slaves brought from Africa. Interviewed in 1937, he told of the life of his people, his capture, the terrible sea-voyage and what he thought of America. Though slave-trade was abolished in 1808, many Africans continued to be smuggled in until 1861, chiefly by New York ship-owners. ?"
FN-74D,,FN-74D2,,"9.036, 38.8323",,660 to 250 BCE,,https://soundcloud.com/decodingdiaspora/fan-ep-74,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-74d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-74D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-74d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-74D.jpg,,,,,"From 660 to 250 B.C., Ethiopia had 25 candaces, or ruling queens, one of whom was Kantakeh V. It was during her rule (58-80 A.D.) That Juda, “A Enuch of Great Authority who Had Charge of All Her Treasure,” was Converted to Christianity at Jerusalem by Philip of the Bible.?"
FN-74D,,FN-74D5,,"31.76904, 35.22631",,58-80,,https://soundcloud.com/decodingdiaspora/fan-ep-74,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-74d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-74D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-74d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-74D.jpg,,,,,"From 660 to 250 B.C., Ethiopia had 25 candaces, or ruling queens, one of whom was Kantakeh V. It was during her rule (58-80 A.D.) That Juda, “A Enuch of Great Authority who Had Charge of All Her Treasure,” was Converted to Christianity at Jerusalem by Philip of the Bible.?"
FN-75A,,FN-75A2,,"42.361145, -71.117083",,,,https://soundcloud.com/decodingdiaspora/fan-ep-75,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-75a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-75A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-75a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-75A.jpg,,,,,"Edward W. Brooke ?Attorney-General of Massachusetts. Said to be the first Negro to hold a state-wide office in that state. Won by a majority of 290,000 over a white opponent. Graduate of Howard University and Boston Law School. Officer in the 366 Infantry in Italy in World War II. In the Democratic landslide, he was re-elected (1964) by a republican majority of nearly 800,000. Popularly mentioned as candidate for next governor of the state.?"
FN-75A,,FN-75A3,,"38.900497, -77.147507",,1939-1945,,https://soundcloud.com/decodingdiaspora/fan-ep-75,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-75a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-75A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-75a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-75A.jpg,,,,,"Edward W. Brooke ?Attorney-General of Massachusetts. Said to be the first Negro to hold a state-wide office in that state. Won by a majority of 290,000 over a white opponent. Graduate of Howard University and Boston Law School. Officer in the 366 Infantry in Italy in World War II. In the Democratic landslide, he was re-elected (1964) by a republican majority of nearly 800,000. Popularly mentioned as candidate for next governor of the state.?"
FN-75A,,FN-75A5,,"41.89193, 12.57133",,1964,,https://soundcloud.com/decodingdiaspora/fan-ep-75,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-75a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-75A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-75a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-75A.jpg,,,,,"Edward W. Brooke ?Attorney-General of Massachusetts. Said to be the first Negro to hold a state-wide office in that state. Won by a majority of 290,000 over a white opponent. Graduate of Howard University and Boston Law School. Officer in the 366 Infantry in Italy in World War II. In the Democratic landslide, he was re-elected (1964) by a republican majority of nearly 800,000. Popularly mentioned as candidate for next governor of the state.?"
FN-75C,,FN-75C2,,,,1700-1800,,https://soundcloud.com/decodingdiaspora/fan-ep-75,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-75c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-75C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-75c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-75C.jpg,,,,,"Cazembe Hereditary name of the kings of a rich central African kingdom, which remained independent until the 19th century, when England and Belgium divided it between them. Very rich in copper, was chief source of that metal for Belgium. This Cazembe of the 18th century. ? After a sketch made from life at the time…?"
FN-75D,,FN-75D2,,"30.033333, 31.303332",,,,https://soundcloud.com/decodingdiaspora/fan-ep-75,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-75d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-75D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-75d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-75D.jpg,,,,,"Cheops, Builder of the Great Pyramid of Egypt, one of the Seven Wonders of the Ancient World. 451 ft. high, it covers 13 acres, has 2,500,000 blocks of granite each weighing 2.5 tons. Took over 100,000 men 30 years to build and is still one of the world’s greatest engineering feats. It is the only remaining one of the 7 wonders. Inside it has burial vaults.?"
FN-75C,,FN-75C2,,"-4.769162, 11.876362",,,,https://soundcloud.com/decodingdiaspora/fan-ep-75,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-75c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-75C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-76a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-75C.jpg,,,,,"Cazembe Hereditary name of the kings of a rich central African kingdom, which remained independent until the 19th century, when England and Belgium divided it between them. Very rich in copper, was chief source of that metal for Belgium. This Cazembe of the 18th century. ? After a sketch made from life at the time…?"
FN-76A,,FN-76A3,,"51.507359, -0.246439",,,,https://soundcloud.com/decodingdiaspora/fan-ep-75,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-75c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-75C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-76a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-75C.jpg,,,,,"Cazembe Hereditary name of the kings of a rich central African kingdom, which remained independent until the 19th century, when England and Belgium divided it between them. Very rich in copper, was chief source of that metal for Belgium. This Cazembe of the 18th century. ? After a sketch made from life at the time…?"
FN-76A,,FN-76A4,,"50.503887, 4.479936",,,,https://soundcloud.com/decodingdiaspora/fan-ep-76,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-76a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-76A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-76a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-75C.jpg,,,,,"Cazembe Hereditary name of the kings of a rich central African kingdom, which remained independent until the 19th century, when England and Belgium divided it between them. Very rich in copper, was chief source of that metal for Belgium. This Cazembe of the 18th century. ? After a sketch made from life at the time…?"
FN-76B,,FN-76B2,,"-15.793889, -47.902778",,,,https://soundcloud.com/decodingdiaspora/fan-ep-76,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-76b,https://scalar.usc.edu/works/decoding-diaspora/media/FN-76B.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-76b,,https://decodingdiaspora.org/decoding-diaspora/media/FN-76B.jpg,,,,,"Jacintha de Siqueira ?Was one of Brazil’s greatest women. Brought from Africa as a slave, she discovered gold at Quatro Vintens and founded Villa Nova Do Principe in 1714. Her sons, born of leading white men founded some of Brazil’s most illustrious families. With white women very few, the first mothers of Brazil were Negro and Indian.?"
FN-76B,,FN-76B3,,"30.033333, 31.443334",,1714,,https://soundcloud.com/decodingdiaspora/fan-ep-76,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-76b,https://scalar.usc.edu/works/decoding-diaspora/media/FN-76B.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-76b,,https://decodingdiaspora.org/decoding-diaspora/media/FN-76B.jpg,,,,,"Jacintha de Siqueira ?Was one of Brazil’s greatest women. Brought from Africa as a slave, she discovered gold at Quatro Vintens and founded Villa Nova Do Principe in 1714. Her sons, born of leading white men founded some of Brazil’s most illustrious families. With white women very few, the first mothers of Brazil were Negro and Indian.?"
FN-76C,,FN-76C2,,"30.001667, -90.132781",,1862,,https://soundcloud.com/decodingdiaspora/fan-ep-76,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-76c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-76C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-76c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-76C.jpg,,,,,"In 1862, a Negro revealed the hiding place of 600,000 dollars in coin to the U.S. Government. On the Approach of the Union Army to New Orleans, the sum was hidden in the Dutch Consulate. The Negro who helped hide the money wrote down the details in his Bible. The Dutch claimed the money but after much dispute it was proved not theirs. No mention is made of the Negro’s name or the reward, if any, he received but the sum came in well for the U.S. at that time.?"
FN-77A,,FN-77A2,,"18.370247, -76.920305",,,,https://soundcloud.com/decodingdiaspora/fan-ep-77,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-77a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-77A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-77a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-77A.jpg,,,,,"Sir Harold E. Allen KT., O.B.E., P.C.,? Distinguished for serving as finance minister of Jamaica, B.W.I., and leader of the house of ?Representatives...Delegate to World Trade Conference, London and Geneva, 1947; and to same at Havana. Awarded Mico Gold Medal for public service. Knighted by George VI in 1948.?"
FN-77A,,FN-77A3,,"51.507359, -0.256439",,1948,,https://soundcloud.com/decodingdiaspora/fan-ep-77,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-77a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-77A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-77a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-77A.jpg,,,,,"Sir Harold E. Allen KT., O.B.E., P.C.,? Distinguished for serving as finance minister of Jamaica, B.W.I., and leader of the house of ?Representatives...Delegate to World Trade Conference, London and Geneva, 1947; and to same at Havana. Awarded Mico Gold Medal for public service. Knighted by George VI in 1948.?"
FN-77A,,FN-77A4,,"46.20417, 6.14089",,,,https://soundcloud.com/decodingdiaspora/fan-ep-77,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-77a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-77A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-77a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-77A.jpg,,,,,"Sir Harold E. Allen KT., O.B.E., P.C.,? Distinguished for serving as finance minister of Jamaica, B.W.I., and leader of the house of ?Representatives...Delegate to World Trade Conference, London and Geneva, 1947; and to same at Havana. Awarded Mico Gold Medal for public service. Knighted by George VI in 1948.?"
FN-77A,,FN-77A5,,"23.13302, -82.38304",,,,https://soundcloud.com/decodingdiaspora/fan-ep-77,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-77a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-77A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-77a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-77A.jpg,,,,,"Sir Harold E. Allen KT., O.B.E., P.C.,? Distinguished for serving as finance minister of Jamaica, B.W.I., and leader of the house of ?Representatives...Delegate to World Trade Conference, London and Geneva, 1947; and to same at Havana. Awarded Mico Gold Medal for public service. Knighted by George VI in 1948.?"
FN-77C,,FN-77C8,,"-12.046374, -77.042793",,,,https://soundcloud.com/decodingdiaspora/fan-ep-77,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-77c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-77C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-77c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-77C.jpg,,,,,"Jose Manuel Valdes A Negro who was once barred from medical school of the University of Lima, Peru, South America because of a law excluding Negroes, Indians and Mixed-Bloods, rose to be one of the most eminent surgeons of the republic. He was finally admitted on order of Carlos IV, King of Spain, to whom he sent a petition. The order ended school segregation.?"
FN-77C,,FN-77C9,,"40.416775, -3.76379",,,,https://soundcloud.com/decodingdiaspora/fan-ep-77,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-77c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-77C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-77c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-77C.jpg,,,,,"Jose Manuel Valdes A Negro who was once barred from medical school of the University of Lima, Peru, South America because of a law excluding Negroes, Indians and Mixed-Bloods, rose to be one of the most eminent surgeons of the republic. He was finally admitted on order of Carlos IV, King of Spain, to whom he sent a petition. The order ended school segregation.?"
FN-77D,,FN-77D2,,,,28000 BCE,,https://soundcloud.com/decodingdiaspora/fan-ep-77,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-77d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-77D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-77d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-77D.jpg,,,,,"Negro Dancers Of about 30,000 years ago. One of a number of astonishing rock paintings and frescoes done in color by pre-historic Negroes and discovered by a French expedition to the Central Sahara in 1938. Count De Chasseloup Laubat, who saw them, thinks these very ancient artists might have inspired ancient Egyptian art. He thinks the girls dancing to Tom-Toms. “The rhythm suggested,” he said, “is very Negroid.”?"
FN-77D,,FN-77D3,,"23.499047165344148, 11.20256561339781",,1938,,https://soundcloud.com/decodingdiaspora/fan-ep-77,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-77d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-77D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-77d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-77D.jpg,,,,,"Negro Dancers Of about 30,000 years ago. One of a number of astonishing rock paintings and frescoes done in color by pre-historic Negroes and discovered by a French expedition to the Central Sahara in 1938. Count De Chasseloup Laubat, who saw them, thinks these very ancient artists might have inspired ancient Egyptian art. He thinks the girls dancing to Tom-Toms. “The rhythm suggested,” he said, “is very Negroid.”?"
FN-78A,,FN-78A2,,"30.033333, 31.313332",,600 BCE,,https://soundcloud.com/decodingdiaspora/ep-78-facts-about-the-negro?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-78a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-78A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-78a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-78A.jpg,,,,,"Wah-Ah-Ra One of the great Negro Lords of Egypt, who lived about 600 B.C. He was overseer of the royal scribes. Supervised one of the most ancient versions of the Book of the Dead, referring to the immortality and happiness of the after-life in Kingdom of Osiris. His sarcophagus in the British Museum was found near the Great Pyramid and weighs four tons.?"
FN-78A,,FN-78A4,,"51.507359, -0.266439",,,,https://soundcloud.com/decodingdiaspora/ep-78-facts-about-the-negro?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-78a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-78A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-78a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-78A.jpg,,,,,"Wah-Ah-Ra One of the great Negro Lords of Egypt, who lived about 600 B.C. He was overseer of the royal scribes. Supervised one of the most ancient versions of the Book of the Dead, referring to the immortality and happiness of the after-life in Kingdom of Osiris. His sarcophagus in the British Museum was found near the Great Pyramid and weighs four tons.?"
FN-78C,,FN-78C2,,"41.89193, 12.58133",,,,https://soundcloud.com/decodingdiaspora/ep-78-facts-about-the-negro?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-78c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-78C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-78c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-78C.jpg,,,,,"Singing Ethiopian youth from Ancient Rome. Rome had swarms of Negroes. Most of them, like the imported whites, were slaves. But most of the physicians, tutors, secretaries, and even some who held authority in Caesar’s name were slaves. There is good reason to believe some of the latter were Negroes.?"
FN-78D,,FN-78D3,,"32.776566, -79.950923",,1863,,https://soundcloud.com/decodingdiaspora/ep-78-facts-about-the-negro?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-78d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-78D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-78d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-78D.jpg,,,,,"Lieutenant Pete Vogelsang 1815-1887...One of the first four Negroes to be officers in the U.S. Army. Enlisting as a private in the 54th Mass. In 1863, he served with distinction in the Civil War battles of Ft. Wagner, Honey Hill, Charleston, Olustee, and Savannah. Was later regimental quartermaster.?"
FN-78D,,FN-78D4,,"34.852619, -82.394012",,1815-1887,,https://soundcloud.com/decodingdiaspora/ep-78-facts-about-the-negro?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-78d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-78D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-78d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-78D.jpg,,,,,"Lieutenant Pete Vogelsang 1815-1887...One of the first four Negroes to be officers in the U.S. Army. Enlisting as a private in the 54th Mass. In 1863, he served with distinction in the Civil War battles of Ft. Wagner, Honey Hill, Charleston, Olustee, and Savannah. Was later regimental quartermaster.?"
FN-78D,,FN-78D6,,"30.204, -82.429",,,,https://soundcloud.com/decodingdiaspora/ep-78-facts-about-the-negro?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-78d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-78D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-78d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-78D.jpg,,,,,"Lieutenant Pete Vogelsang 1815-1887...One of the first four Negroes to be officers in the U.S. Army. Enlisting as a private in the 54th Mass. In 1863, he served with distinction in the Civil War battles of Ft. Wagner, Honey Hill, Charleston, Olustee, and Savannah. Was later regimental quartermaster.?"
FN-78D,,FN-78D7,,"32.08354, -81.09983",,,,https://soundcloud.com/decodingdiaspora/ep-78-facts-about-the-negro?,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-78d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-78D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-78d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-78D.jpg,,,,,"Lieutenant Pete Vogelsang 1815-1887...One of the first four Negroes to be officers in the U.S. Army. Enlisting as a private in the 54th Mass. In 1863, he served with distinction in the Civil War battles of Ft. Wagner, Honey Hill, Charleston, Olustee, and Savannah. Was later regimental quartermaster.?"
